"ID","NOTAM","nType","countryCode","qcode","aerodrome","startTime","endTime","period","verbiage","issuedBy","isCancelled"
10277,"M0044/19","N",,"QXXXX",,1/17/2019 0:01:00,1/16/2019 0:00:00,,"HALO/STATIC LINE, 2 X C-130, SRFC TO 10,000 FT AGL, EAGLE DZ, SKE
 RUN-IN. 17 JAN 00:01 2019 UNTIL 17 JAN 04:00 2019.","JB",1
10278,"M0045/19","N",,"QXXXX",,1/17/2019 8:00:00,1/17/2019 12:00:00,,"4 X C-130, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN. 17 JAN 08:00 2019 UNTIL
17 JAN 12:00 2019.","JB",0
10279,"M0046/19","N",,"QXXXX",,1/17/2019 8:00:00,1/17/2019 0:00:00,,"HALO/STATIC LINE, 2 X C-130, SRFC TO 10,000 FT AGL, EAGLE DZ, SKE
 RUN-IN. 17 JAN 08:00 2019 UNTIL 17 JAN 12:00 2019.","JB",1
10280,"M0047/19","N",,"QXXXX",,1/18/2019 8:00:00,1/18/2019 12:00:00,,"3 X C-130, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN. 18 JAN 08:00 2019 UNTIL 18 JAN 12:00 2019.","JB",0
10281,"M0048/19","N","RJJJ","QWVLW","RJTY",1/16/2019 0:01:00,1/16/2019 4:00:00,,"HALO/STATIC LINE, 2 X C-130, SRFC TO 13,000 FT AGL, EAGLE DZ, SKE RUN-IN","KK",0
10284,"M0052/19","N","RJJJ","QWVLW","RJTY",1/16/2019 8:00:00,1/16/2019 12:00:00,,"HALO/STATIC LINE, 2 X C-130, SRFC TO 13,000 FT AGL, EAGLE DZ, SKE RUN-IN","KK",0
10285,"M0053/19","C",,,"RJTY",1/16/2019 0:00:00,1/16/2019 0:00:00,,"CANCEL M0044/19","KK",0
10286,"M0049/19","C",,,"RJTY",1/16/2019 0:00:00,1/16/2019 0:00:00,,"CANCEL M0035/19","KK",0
10287,"M0056/19","N",,"QXXXX",,1/17/2019 8:00:00,1/17/2019 12:00:00,," HALO/STATIC LINE, 2 X C-130, SRFC TO 13,000 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10288,"M0054/19","N",,"QXXXX",,1/16/2019 5:25:00,1/16/2019 7:00:00,," HALO/STATIC LINE, 1 X UH-60, SRFC TO 10,000 FT AGL, WALDO DZ, SKE RUN-IN.","JB",0
10289,"M0058/19","N","RJJJ","QXXXX","RJTY",1/16/2019 23:00:00,1/17/2019 4:00:00,,"HALO/STATIC LINE, 2 X C-130, SRFC TO 10,000 FT AGL, EAGLE DZ, SKE RUN-IN","SD",0
10298,"M0055/19","C",,,"RJTY",1/17/2019 0:00:00,1/20/2019 0:00:00,,"Cancel M0046/19","SD",0
10304,"M0059/19","N","RJJJ","QFALC","RJTY",1/20/2019 0:00:00,1/20/2019 4:30:00,,"AERODROME CLSD EXC EMERGENCY ACFT/DIVERT AIRCRAFT ONLY WITHIN 30 MINUTES OF NOTIFICATION.","JB",0
10305,"M0060/19","N","RJJJ","QOLAS","RJTY",1/17/2019 7:01:00,2/14/2019 0:00:00,,"OBST LIGHT UNSERVICEABLE ON RUNWAY 18 BAK-12 BARRIER SHACK. LOCATED 35°44'24.8"" N, 139°21'4.6"" E.","JB",1
10306,"M0061/19","N","RJJJ","QFALC","RJTY",1/18/2019 23:30:00,1/20/2019 10:00:00,"DLY 2330-1000","AERODROME CLSD HOST NATION QUIET HOURS (JAPAN-WIDE). NORMAL QUIET HOUR RESTRICTIONS WILL BE OBSERVED (NO ENGINE RUNS, TAXI, TAKE-OFF, LANDING, APUS) ON YOKOTA AIR BASE. ANY MISSIONS REQUESTING TO OPERATE DURING THE DESIGNATED QUIET HOUR PERIODS MUST COORDINATE A QUIET HOUR WAIVER THROUGH THE 374TH AIRLIFT WING COMMAND POST (DSN 315-225-3740)","JB",0
10308,"M0062/19","C",,,"RJTY",1/17/2019 0:00:00,1/20/2019 0:00:00,,"Cancel M1031/18","JB",0
10309,"M0057/19","N","RJJJ","QOBCE","RJTY",1/18/2019 23:00:00,1/19/2019 8:00:00,,"CAUTION: CONSTRUCTION CRANE ERECTED AT A HEIGHT OF 114.8 FEET (35 METERS) AND A GROUND ELEVATION OF 397 FEET (121 METERS) MSL. LOCATED AT 139°21'47.6E 35°44'16.6N.","SD",0
10310,"M0063/19","N","RJJJ","QOLAS","RJTY",1/17/2019 8:07:00,2/14/2019 0:00:00,,"OBST LIGHT ON RUNWAY 18 BAK-12 BARRIER BLDG UNSERVICEABLE. LOCATED AT 35°44'23.8"" N, 139°20'57.2"" E.","SD",1
10311,"M0064/19","N","RJJJ","QMXLC","RJTY",1/20/2019 23:27:00,1/21/2019 3:00:00,,"TWY K CLSD","CB",0
10312,"M0066/19","N","RJJJ","QXXXX","RJTY",1/23/2019 8:30:00,1/25/2019 0:00:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",1
10313,"M0067/19","N","RJJJ","QXXXX","RJTY",1/24/2019 0:01:00,1/24/2019 9:30:00,,"1 X C-130, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10314,"M0068/19","N","RJJJ","QXXXX","RJTY",1/24/2019 5:30:00,1/24/2019 9:30:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10315,"M0069/19","R","RJJJ","QXXXX","RJTY",1/23/2019 0:01:00,1/23/2019 4:00:00,,"Replaces M0065/19: 1 X C-130, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10316,"M0070/19","N","RJJJ","QFALC","RJTY",1/22/2019 2:00:00,1/22/2019 3:00:00,,"AERODROME CLSD HOST NATION QUIET HOURS (MUSASHIMURAYAMA, TACHIKAWA, HINO, & INAGI CITIES). NORMAL QUIET HOUR RESTRICTIONS WILL BE OBSERVED (NO ENGINE RUNS, TAXI, TAKE-OFF, LANDING, APUS) ON YOKOTA AIR BASE. ANY MISSIONS REQUESTING TO OPERATE DURING THE DESIGNATED QUIET HOUR PERIODS MUST COORDINATE A QUIET HOUR WAIVER THROUGH THE 374TH AIRLIFT WING COMMAND POST (DSN 315-225-3740)","JB",0
10317,"L0001/19","N","RJJJ","QXXXX","RJTY",1/21/2019 20:18:00,4/6/2019 21:06:17,,"SPOT G1 IS AVAILABLE ONLY FOR AERO CLUB CESSNA.","CB",1
10318,"L0002/19","N","RJJJ","QXXXX","RJTY",1/21/2019 23:09:00,1/22/2019 0:00:00,,"K-TWY CLOSED","CB",1
10319,"L0003/19","C",,,"RJTY",1/22/2019 0:00:00,1/25/2019 0:00:00,,"Cancel L0002/19","JB",0
10322,"M0071/19","N","RJJJ","QXXXX","RJTY",1/25/2019 0:01:00,1/25/2019 4:00:00,,"2 X C-130, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","CB",0
10323,"M0073/19","N","RJJJ","QMXLC","RJTY",1/25/2019 3:38:00,1/26/2019 4:00:00,,"TWY K CLSD","KK",0
10324,"L0004/19","N","RJJJ","QXXXX","RJTY",1/25/2019 23:00:00,1/25/2019 0:00:00,"DLY 2300-0800","FLIGHT RESTRICTION IN EFFECT: AVOID THE FOLLOWING AREAS BY 3 NM AND MAINTAIN ABOVE AN ALTITUDE OF 3,000 FEET. (TACHIKAWA CITY: 35.714.0N 139.407.8E, FUSSA CITY: 35.73.85N 139.32.69E, MUSASHIMURAYAMA CITY: 35.75.49N 139.38.74E, HINO CITY: 35.67.13N 139.39.49E, INAGI CITY: 35.63.79N 139.50.46E, HACHIOJI CITY: 35.66.63N 139.31.58E). NO RESTRICTIONS FOR GROUND OPERATIONS.","JB",1
10325,"M0074/19","N","RJJJ","QXXXX","RJTY",1/25/2019 23:00:00,1/27/2019 8:00:00,"DLY 2300-0800","FLIGHT RESTRICTION IN EFFECT: AVOID THE FOLLOWING AREAS BY 3 NM AND MAINTAIN ABOVE AN ALTITUDE OF 3,000 FEET. (TACHIKAWA CITY: 35.714.0N 139.407.8E, FUSSA CITY: 35.73.85N 139.32.69E, MUSASHIMURAYAMA CITY: 35.75.49N 139.38.74E, HINO CITY: 35.67.13N 139.39.49E, INAGI CITY: 35.63.79N 139.50.46E, HACHIOJI CITY: 35.66.63N 139.31.58E). NO RESTRICTIONS FOR GROUND OPERATIONS.","JB",0
10326,"M0072/19","C",,,"RJTY",1/25/2019 0:00:00,1/28/2019 0:00:00,,"Cancel M0066/19","JB",0
10327,"L0005/19","C",,,"RJTY",1/25/2019 0:00:00,1/28/2019 0:00:00,,"Cancel L0004/19","JB",0
10328,"M0083/19","N","RJJJ","QFAXX","RJTY",1/26/2019 23:00:00,1/27/2019 8:00:00,,"OPERATIONS RESTRICTED TO FULL STOP AND INTIAL TAKE OFF ONLY. MULTIPLE INSTR APCHS AND VFR PATTERN UNAVAILABLE","SD",0
10329,"M0084/19","N","RJJJ","QMXLC","RJTY",1/26/2019 21:27:00,1/27/2019 9:05:36,,"TWY K CLSD","CB",1
10330,"M0085/19","N","RJJJ","QOBCE","RJTY",1/27/2019 23:00:00,1/28/2019 8:00:00,,"CAUTION: CONSTRUCTION CRANE ERECTED AT A HEIGHT OF 114.8 FEET (35 METERS) AND A GROUND ELEVATION OF 397 FEET (121 METERS) MSL. LOCATED AT 139°21'47.6E 35°44'16.6N.","CB",0
10331,"L0006/19","N","RJJJ","QXXXX","RJTY",1/27/2019 5:38:00,4/6/2019 21:06:17,,"SPOT HC-2, HC-3, AND HC-4 ARE UNAVAILABLE WHILE EAGLE DROP ZONE IS ACTIVE OR SCHEDULED FOR USE. PRIOR APPROVAL IS REQUIRED FROM THE 36 AIRLIFT SQUADRON AND AIRFIELD MANAGEMENT BEFORE ASSIGNING ANY AIRCRAFT TO THESE PARKING SPOTS.","JB",1
10332,"L0007/19","N","RJJJ","QXXXX","RJTY",1/27/2019 5:40:00,4/6/2019 21:06:17,,"SPOT HC-1 THRU HC-4 ARE LIMITED TO 24 HOUR PARKING. IF MORE THAN 24 HOURS ARE NECESARY, PRIOR PERMISSION IS REQUIRED FROM THE AIRFIELD MANAGER OR AIRCRAFT MUST DOWNLOAD HAZMAT AND MOVE TO THE WEST SIDE OF THE AIRFIELD.","JB",1
10333,"L0008/19","N","RJJJ","QXXXX","RJTY",1/27/2019 8:37:00,1/27/2019 0:00:00,,"TAXIWAY KILO CLOSED","JB",1
10334,"L0009/19","C",,,"RJTY",1/27/2019 0:00:00,1/30/2019 0:00:00,,"Cancel L0008/19","JB",0
10335,"M0087/19","N","RJJJ","QMXLC","RJTY",1/27/2019 22:00:00,1/28/2019 0:00:00,,"TWY K CLSD","CB",1
10336,"M0088/19","C",,,"RJTY",1/28/2019 0:00:00,1/31/2019 0:00:00,,"Cancel M0087/19","SD",0
10337,"M0089/19","N","RJJJ","QMXLC","RJTY",1/28/2019 1:38:00,1/28/2019 4:30:00,,"TWY G CLSD BETWEEN BLDG 1503 AND BLDG 1586","CB",0
10339,"M0090/19","N","RJJJ","QWVLW","RJTY",1/28/2019 23:00:00,1/28/2019 0:00:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, 28 JAN/2300Z-29 JAN/0230Z, EAGLE DZ, SKE RUN-IN 4 X C-130S, SRFC TO 1,015 FT AGL, 29 JAN/0600Z-1000Z, EAGLE DZ, SKE RUN-IN","SD",1
10340,"M0091/19","N","RJJJ","QWVLW","RJTY",1/31/2019 0:01:00,1/28/2019 0:00:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, 31 JAN/0001Z-0400Z, EAGLE DZ, SKE RUN-IN 4 X C-130S, SRFC TO 1,015 FT AGL, 31 JAN/0800Z-1200Z, EAGLE DZ, SKE RUN-IN","SD",1
10341,"M0092/19","C",,,"RJTY",1/28/2019 0:00:00,1/31/2019 0:00:00,,"Cancel M0091/19","JB",0
10342,"M0093/19","C",,,"RJTY",1/28/2019 0:00:00,1/31/2019 0:00:00,,"Cancel M0090/19","JB",0
10343,"M0094/19","N","RJJJ","QXXXX","RJTY",1/28/2019 23:00:00,1/29/2019 2:30:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10344,"M0095/19","N","RJJJ","QXXXX","RJTY",1/29/2019 6:00:00,1/29/2019 10:00:00,,"4 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10345,"M0097/19","N","RJJJ","QXXXX","RJTY",1/28/2019 12:56:00,1/29/2019 6:27:59,,"TAXIWAY KILO CLOSED","JB",1
10346,"M0096/19","N","RJJJ","QXXXX","RJTY",1/31/2019 0:01:00,1/31/2019 4:00:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","SD",0
10347,"M0099/19","N","RJJJ","QXXXX","RJTY",1/31/2019 8:00:00,1/31/2019 12:00:00,,"4 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10348,"M0100/19","N","RJJJ","QWVLW","RJTY",1/31/2019 8:00:00,1/31/2019 12:00:00,,"LCLA, 4XC-130S, SRFC-500 FT AGL, 31 JAN/0800Z-1200Z, WALDO DZ","JB",0
10351,"M0101/19","N","RJJJ","QWVLW","RJTY",2/1/2019 0:01:00,2/1/2019 5:00:00,,"4 X C-130S, SRFC TO 1,015 FT AGL, 1 FEB/0001Z-0500Z, LUCKY DZ, SKE RUN-IN","JB",0
10352,"M0102/19","N","RJJJ","QLBAS","RJTY",1/29/2019 11:32:00,1/30/2019 0:00:00,,"AERODROME BEACON UNSERVICEABLE","JB",1
10354,"M0103/19","C",,,"RJTY",1/30/2019 0:00:00,2/2/2019 0:00:00,,"Cancel M0102/19","KK",0
10356,"M0104/19","N","RJJJ","QOBCE","RJTY",2/1/2019 23:00:00,2/2/2019 8:00:00,,"CAUTION: CONSTRUCTION CRANE ERECTED AT A HEIGHT OF 114.8 FEET (35 METERS) AND A GROUND ELEVATION OF 397 FEET (121 METERS) MSL. LOCATED AT 139°21'51.2E 35°44'14.9N.","KK",0
10357,"M0105/19","N","RJJJ","QMXLC","RJTY",1/31/2019 22:30:00,2/3/2019 9:00:00,"DLY 2230-0900","TWY K CLSD","CB",0
10358,"M0108/19","N","RJJJ","QOBXX","RJTY",2/1/2019 0:01:00,2/28/2019 23:59:00,,"OBSTACLE CRANE 354609N1392127E (0.75NM NORTHEAST RJTY) 658FT MSL (207FT AGL) FLAGGED AND LGTD","SD",0
10359,"M0109/19","N","RJJJ","QOBXX","RJTY",2/1/2019 0:01:00,2/28/2019 23:59:00,,"OBSTACLE CRANE 354609N1392127E (0.75NM NORTHEAST RJTY) 579FT MSL (128FT AGL) FLAGGED AND LGTD","SD",0
10360,"M0110/19","N","RJJJ","QMRGO","RJTY",1/31/2019 8:55:00,2/1/2019 4:00:00,,"RWY IS WET, WITH NO STANDING WATER","KF",0
10362,"M0111/19","N","RJJJ","QLAAS","RJTY",2/1/2019 21:07:00,4/23/2019 0:00:00,,"RWY 36 SEQUENCED FLASHING LGT UNSERVICEABLE","SD",1
10363,"M0112/19","N","RJJJ","QXXXX","RJTY",2/4/2019 23:00:00,2/5/2019 2:30:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","SD",0
10364,"M0113/19","N","RJJJ","QXXXX","RJTY",2/5/2019 6:00:00,2/5/2019 10:00:00,,"3 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","SD",0
10365,"M0114/19","N","RJJJ","QMXLN","RJTY",2/3/2019 10:08:00,2/4/2019 0:00:00,,"TWY A 2 EDGE LIGHTS ARE UNSERVICEABLE. TAXIWAY IS RESTRICTED TO DAYTIME OPERATIONS ONLY.","JB",1
10366,"M0115/19","N","RJJJ","QLYAS","RJTY",2/3/2019 10:45:00,2/4/2019 0:00:00,,"TWY FEDGE LGT UNSERVICEABLE . RESTRICTED TO DAYTIME OPERATIONS ONLY.","KK",1
10367,"M0116/19","N","RJJJ","QLYAS","RJTY",2/3/2019 10:48:00,2/4/2019 0:00:00,,"TWY D 2 EDGE LIGHTS ARE UNSERVICEABLE. TAXIWAY IS RESTRICTED TO DAYTIME OPERATIONS ONLY","KK",1
10368,"M0117/19","N","RJJJ","QMXLN","RJTY",2/3/2019 10:50:00,2/4/2019 0:00:00,,"TWY E 2 EDGE LIGHTS ARE UNSERVICEABLE. TAXIWAY IS RESTRICTED TO DAYTIME OPERATIONS ONLY","KK",1
10369,"M0118/19","N","RJJJ","QXXXX","RJTY",2/5/2019 23:30:00,2/6/2019 3:30:00,,"4 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10370,"M0119/19","N","RJJJ","QXXXX","RJTY",2/6/2019 8:00:00,2/6/2019 12:00:00,,"LCLA, 2XC-130S, SRFC-500 FT AGL, WALDO DZ","JB",0
10371,"M0120/19","N","RJJJ","QXXXX","RJTY",2/6/2019 8:00:00,2/6/2019 12:00:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10372,"M0122/19","N","RJJJ","QMXLC","RJTY",2/3/2019 21:37:00,2/4/2019 1:30:00,,"TWY K CLSD","AP",0
10373,"M0123/19","C",,,"RJTY",2/4/2019 0:00:00,2/7/2019 0:00:00,,"Cancel M0116/19","AP",0
10374,"M0124/19","C",,,"RJTY",2/4/2019 0:00:00,2/7/2019 0:00:00,,"Cancel M0117/19","AP",0
10375,"M0121/19","N","RJJJ","QXXXX","RJTY",2/3/2019 20:47:00,2/4/2019 2:00:00,,"RWY 18/36 WET WITH LESS THAN 1/10 INCH OF STANDING WATER","AP",0
10376,"M0125/19","N","RJJJ","QXXXX","RJTY",2/7/2019 0:01:00,2/7/2019 4:00:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10377,"M0126/19","C",,,"RJTY",2/4/2019 0:00:00,2/7/2019 0:00:00,,"Cancel M0114/19","KF",0
10378,"M0127/19","C",,,"RJTY",2/4/2019 0:00:00,2/7/2019 0:00:00,,"Cancel M0115/19","KF",0
10379,"M0128/19","N","RJJJ","QMRGO","RJTY",2/6/2019 0:08:00,2/6/2019 13:00:00,,"RUNWAY IS WET, BUT NO STANDING WATER.","AP",0
10380,"M0129/19","N","RJJJ","QXXXX","RJTY",2/7/2019 8:00:00,2/7/2019 12:00:00,,"4 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","SD",0
10381,"M0132/19","N","RJJJ","QFALT","RJTY",2/9/2019 23:00:00,2/8/2019 0:00:00,,"CAUTION: FLIGHT B RESTRICTIONS IN EFFECT. FLIGHT OPERATIONS WILL BE RESTRICTED TO ABOVE 3,000 FEET AND USE OPPOSITE DIRECTION ARRIVAL/DEPARTURE AROUND THE FOLLOWING AREAS: INAGI CITY (35.6379° N, 139.5046° E), TACHIKAWA CITY (35.7140° N, 139.4078° E), MUSASHIMURAYAMA CITY (35.7549° N, 139.3874° E).","JB",1
10382,"M0130/19","N","RJJJ","QXXXX","RJTY",2/8/2019 0:01:00,2/8/2019 4:00:00,,"4 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","SD",0
10383,"M0131/19","N","RJJJ","QXXXX","RJTY",2/8/2019 8:00:00,2/8/2019 6:35:59,,"LCLA, 4 X C-130S, SRFC-500 FT AGL, WALDO DZ","SD",1
10384,"M0133/19","R","RJJJ","QXXXX","RJTY",2/8/2019 0:01:00,2/8/2019 4:00:00,,"Replaces M0131/19: LCLA, 4 X C-130S, SRFC-500 FT AGL, WALDO DZ","SD",0
10385,"M0136/19","C",,,"RJTY",2/8/2019 0:00:00,2/11/2019 0:00:00,,"Cancel M0132/19","SD",0
10386,"M0137/19","N","RJJJ","QXXXX","RJTY",2/11/2019 0:01:00,2/11/2019 4:00:00,,"1 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10387,"M0138/19","N","RJJJ","QXXXX","RJTY",2/11/2019 8:00:00,2/11/2019 12:00:00,,"4 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10388,"M0139/19","N","RJJJ","QXXXX","RJTY",2/12/2019 0:01:00,2/12/2019 4:00:00,,"3 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10389,"M0140/19","N","RJJJ","QMRXX","RJTY",2/9/2019 8:07:00,2/10/2019 0:00:00,,"RWY 18/36 IS WET WITH STANDING WATER LESS THAN 1/10 OF AN INCH","JB",1
10390,"M0141/19","N","RJJJ","QMXXX","RJTY",2/9/2019 21:14:00,2/10/2019 0:01:00,,"PATCHY THIN ICE OBSERVED ON ALL TWYS","SD",0
10391,"M0142/19","C",,,"RJTY",2/10/2019 0:00:00,2/13/2019 0:00:00,,"Cancel M0140/19","SD",0
10392,"M0143/19","N","RJJJ","QXXXX","RJTY",2/12/2019 8:00:00,2/12/2019 12:00:00,,"4 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","SD",0
10393,"M0144/19","N","RJJJ","QXXXX","RJTY",2/13/2019 0:01:00,2/13/2019 4:00:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10394,"M0145/19","N","RJJJ","QXXXX","RJTY",2/13/2019 0:01:00,2/13/2019 4:00:00,,"LCLA, 2XC-130S, SRFC-500 FT AGL, WALDO DZ","JB",0
10395,"M0146/19","N","RJJJ","QLAAS","RJTY",2/10/2019 4:59:00,4/23/2019 0:00:00,,"RWY 18 SEQUENCED FLASHING LGT UNSERVICEABLE","JB",1
10396,"M0147/19","R","RJJJ","QXXXX","RJTY",2/10/2019 5:03:00,3/15/2019 20:15:52,,"Replaces M0972/18: TWY A HOLD SIGN AT TWY A1 NOT LGTD","JB",1
10397,"M0148/19","R","RJJJ","QXXXX","RJTY",2/10/2019 5:05:00,3/15/2019 20:15:58,,"Replaces M0973/18: TWY D HOLD SIGN AT TWY D2 NOT LGTD","JB",1
10398,"M0149/19","R","RJJJ","QXXXX","RJTY",2/10/2019 5:05:00,3/21/2019 0:00:00,,"Replaces M0974/18: TWY C HOLD SIGN AT TWY C1 NOT LGTD","JB",1
10399,"M0150/19","C",,,"RJTY",2/10/2019 0:00:00,2/13/2019 0:00:00,,"Cancel M1005/18","JB",0
10400,"M0151/19","N","RJJJ","QOLAS","RJTY",2/10/2019 5:17:00,2/16/2019 0:00:00,,"OBST BLDG 1371 UNLIT LOCATED 35°44'45.1"" N, 139°21'12.1"" E. OBST IS 434 FEET FROM TAXIWAY FOXTROT AND 553 FEET FROM THE CONTROL TOWER ON THE EAST SIDE. DROP ZONE WALDO AFFECTED.","JB",1
10401,"M0152/19","N","RJJJ","QOLAS","RJTY",2/10/2019 5:22:00,3/5/2019 0:00:00,,"OBST UNLIT ON FOUR BUILDINGS LOCATED AT 35°44'31.1"" N, 139°21'12.0"" E. BUILDINGS ARE 207 FEET FROM TAXIWAY FOXTROT CENTERLINE, NEAR THE SOUTH END OF THE TAXIWAY. DROP ZONE WALDO AFFECTED.","JB",1
10402,"M0153/19","C",,,"RJTY",2/10/2019 0:00:00,2/13/2019 0:00:00,,"Cancel M1006/18","JB",0
10403,"M0154/19","C",,,"RJTY",2/10/2019 0:00:00,2/13/2019 0:00:00,,"Cancel M0043/19","JB",0
10404,"M0155/19","N","RJJJ","QOLAS","RJTY",2/10/2019 5:25:00,2/10/2019 0:00:00,,"OBST LIGHTS UNSERVICEABLE ON RWY 36 LOCALIZER.","JB",1
10405,"M0156/19","N","RJJJ","QOLAS","RJTY",2/10/2019 5:29:00,2/12/2019 0:00:00,,"OBST LIGHT UNSERVICEABLE ON BLDG 1141 LOCATED AT 35°46'0.8"" N, 139°20'38.8"" E. WITHIN 200 FEET OF RWY 18 GLIDESLOPE AND APPROACH/DEPARTURE ZONE.","JB",1
10406,"M0157/19","N","RJJJ","QOLAS","RJTY",2/10/2019 5:32:00,3/5/2019 0:00:00,,"OBST LIGHTS UNSERVICEABLE ON ELECTRICAL CONTROL BLDG LOCATED AT 35°45'57.8"" N, 139°20'44.1"" E. WITHIN 400 FEET OF THE BEGINNING OF RWY 18 OVERRUN.","JB",1
10407,"M0158/19","C",,,"RJTY",2/10/2019 0:00:00,2/13/2019 0:00:00,,"Cancel M0155/19","JB",0
10408,"M0159/19","N","RJJJ","QXXXX","RJTY",2/13/2019 8:00:00,2/13/2019 12:00:00,,"4 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","JB",0
10409,"M0161/19","N","RJJJ","QWVLW","RJTY",2/14/2019 0:01:00,2/14/2019 4:00:00,,"LCLA, 2XC-130S, SRFC-500 FT AGL, WALDO DZ","KK",0
10410,"M0162/19","N","RJJJ","QWVLW","RJTY",2/14/2019 0:01:00,2/14/2019 4:00:00,,"2 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","KK",0
10411,"M0164/19","N","RJJJ","QXXXX","RJTY",2/14/2019 23:00:00,2/15/2019 3:00:00,,"3 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","KK",0
10412,"M0163/19","N","RJJJ","QWVLW","RJTY",2/14/2019 8:00:00,2/14/2019 12:00:00,,"3 X C-130S, SRFC TO 1,015 FT AGL, EAGLE DZ, SKE RUN-IN","KK",0
10413,"M0165/19","C",,,"RJTY",2/12/2019 0:00:00,2/15/2019 0:00:00,,"Cancel M0156/19","JB",0
10414,"M0168/19","N","RJJJ","QOLAS","RJTY",2/12/2019 13:25:00,2/13/2019 0:00:00,,"OBST LIGHT UNSERVICEABLE ON BLDG 1141 LOCATED AT 35°44'9.52"" N, 139°20'56.48"" E. WITHIN 200 FEET OF RWY 18 GLIDESLOPE AND APPROACH/DEPARTURE ZONE","JB",1
10415,"M0169/19","N","RJJJ","QOLAS","RJTY",2/12/2019 13:27:00,2/16/2019 0:00:00,,"OBST LIGHT UNSERVICEABLE ON BLDG 1151 LOCATED 35°44'9.50"" N, 139°20'56.46"" E.","JB",1
10416,"M0170/19","N","RJJJ","QOLXX","RJTY",2/13/2019 7:14:00,2/13/2019 0:00:00,,"OBST BUILDING UNLIT LOCATED AT 35°45'10.7"" N, 139°21'17.4"" E ON THE EASTERN EDGE OF YOKOTA AIR BASE. THE UNLIT BUILDING IS AT A HEIGHT OF 2.19 METERS (42.65 FEET) AND COVERING A SURFACE AREA OF 117.08 METERS (384.12 FEET).","JB",1
10417,"M0172/19","N","RJJJ","QOLAS","RJTY",2/13/2019 7:27:00,3/5/2019 0:00:00,,"OBST LIGHT UNSERVICEABLE ON BLDG 1141 LOCATED AT 35°44'9.52"" N, 139°20'56.48"" E. WITHIN 200 FEET OF RWY 18 GLIDESLOPE AND APPROACH/DEPARTURE ZONE. THE BUILDING STANDS AT A HEIGHT OF 2.19 METERS (7.19 FEET) AND COVERS A SURFACE AREA OF 43.58 METERS (142.96 FEET).","JB",1
10418,"M0171/19","C",,,"RJTY",2/13/2019 0:00:00,2/16/2019 0:00:00,,"Cancel M0168/19","JB",0
10419,"M0173/19","N","RJJJ","QOLAS","RJTY",2/13/2019 8:44:00,2/13/2019 0:00:00,,"OBST LIGHTS UNSERVICEABLE ON BUILDING 1148 LOCATED 35°43'48.3"" N, 139°21'5.0"" E. THE ELECTRICAL SUPPORT BUILDING IS AT A HEIGHT OF 2.55 METERS (8.37 FEET) AND COVERS AN AREA OF 11.26 METERS (36.94 FEET)","JB",1
10420,"M0174/19","C",,,"RJTY",2/13/2019 0:00:00,2/16/2019 0:00:00,,"Cancel M0170/19","JB",0
